id_transaccion,fecha_hora,sucursal,canal,cliente_id,segmento_cliente,edad_cliente,antiguedad_meses,categoria,producto_id,precio_unitario,cantidad,descuento_pct,campania,medio_pago,dias_entrega,satisfaccion,devolucion,monto_venta,monto_reembolso
TX003260,2025-01-03 22:43:12,Vitacura,App,C04230,Estándar,47,51,Tecnología,TEC02,39520,1,15,Sin campaña,Crédito,3,3.4,0,33592,0
TX013410,2025-01-03 22:51:54,Estación Central,App,C01458,Estándar,48,30,Tecnología,TEC06,512400,1,22,Sin campaña,Crédito,2,3.3,0,399672,0
TX016046,2025-01-03 23:11:46,Centro,App,C03969,Estándar,34,20,Hogar,HOG03,24320,1,9,Sin campaña,Débito,7,2.9,0,22131,0
TX012474,2025-01-04 00:40:36,Providencia,App,C02203,Estándar,37,37,Alimentos,ALI03,6380,1,10,Sin campaña,Crédito,1,3.6,0,5742,0
TX022269,2025-01-04 02:00:12,Maipú,App,C05088,Estándar,52,15,Vestuario,VES04,39170,1,8,Sin campaña,Transferencia,1,3.9,0,36036,0
TX016651,2025-01-04 02:05:06,Estación Central,Web,C01215,Estándar,30,31,Deportes,DEP03,36460,1,4,Sin campaña,Débito,3,2.6,0,35002,0
TX018935,2025-01-04 03:22:10,Maipú,Web,C01042,Estándar,63,25,Alimentos,ALI06,21280,1,0,Sin campaña,Débito,3,3.7,0,21280,0
TX003371,2025-01-04 03:52:46,Ñuñoa,App,C03082,Estándar,41,21,Vestuario,VES01,7730,4,7,Sin campaña,Débito,3,4.4,0,28756,0
TX020011,2025-01-04 04:43:35,Maipú,Web,C01710,Estándar,65,30,Alimentos,ALI05,12470,1,4,Sin campaña,Débito,3,2.8,0,11971,0
TX010134,2025-01-04 05:42:13,Las Condes,Web,C04055,Premium,43,15,Tecnología,TEC02,40450,1,15,Sin campaña,Crédito,2,3.1,0,34382,0
TX011765,2025-01-04 07:28:12,Ñuñoa,App,C03236,Estándar,23,76,Vestuario,VES03,25110,1,0,Sin campaña,Billetera digital,5,3.1,0,25110,0
TX000037,2025-01-04 07:31:21,Las Condes,App,C00547,Estándar,42,42,Vestuario,VES02,14970,1,11,Sin campaña,Débito,4,3.7,0,13323,0
TX001183,2025-01-04 08:30:19,Las Condes,App,C05277,Estándar,48,111,Vestuario,VES05,60000,1,3,Sin campaña,Transferencia,4,3.7,0,58200,0
TX014433,2025-01-04 10:24:21,Centro,Tienda,C04581,Premium,46,69,Hogar,HOG01,6940,1,0,Sin campaña,Transferencia,0,3.5,0,6940,0
TX019383,2025-01-04 10:26:01,Providencia,Web,C05499,Estándar,42,38,Belleza,BEL05,39710,1,0,Sin campaña,Billetera digital,3,3.3,0,39710,0
TX000519,2025-01-04 10:43:22,Vitacura,Web,C04461,Estándar,50,71,Deportes,DEP06,181680,1,8,Sin campaña,Crédito,1,3.3,0,167146,0
TX008820,2025-01-04 11:05:57,Las Condes,Tienda,C00269,Estándar,54,14,Belleza,BEL05,39880,1,5,Sin campaña,Débito,0,5.0,0,37886,0
TX002092,2025-01-04 11:07:48,Providencia,Tienda,C05471,Estándar,60,12,Belleza,BEL05,40590,3,0,Sin campaña,Crédito,0,4.3,0,121770,0
TX016550,2025-01-04 11:24:13,Las Condes,Tienda,C03363,Estándar,62,20,Tecnología,TEC01,20270,4,19,Sin campaña,Billetera digital,0,5.0,0,65675,0
TX009037,2025-01-04 11:46:39,Centro,Tienda,C01168,Estándar,18,29,Hogar,HOG02,13280,1,0,Sin campaña,Débito,0,4.2,0,13280,0
TX004822,2025-01-04 11:50:09,Las Condes,Tienda,C00651,Premium,45,57,Hogar,HOG03,25010,2,7,Sin campaña,Crédito,0,3.8,0,46519,0
TX022280,2025-01-04 11:51:05,Centro,Web,C01438,Premium,38,37,Vestuario,VES02,15770,4,0,Sin campaña,Billetera digital,2,3.8,0,63080,0
TX014035,2025-01-04 12:07:42,Vitacura,Tienda,C05373,Estándar,49,30,Tecnología,TEC04,120230,2,25,Sin campaña,Billetera digital,0,4.0,0,180345,0
TX024188,2025-01-04 12:10:22,Ñuñoa,Tienda,C02049,Estándar,36,41,Deportes,DEP05,97070,1,8,Sin campaña,Crédito,0,3.8,0,89304,0
TX020045,2025-01-04 12:50:24,Vitacura,Tienda,C00910,Estándar,29,23,Hogar,HOG03,25250,1,8,Sin campaña,Débito,0,4.6,0,23230,0
TX020112,2025-01-04 13:01:09,Providencia,Tienda,C04414,Premium,34,22,Alimentos,ALI01,2010,1,0,Sin campaña,Billetera digital,0,4.8,0,2010,0
TX010974,2025-01-04 13:05:56,Centro,Tienda,C05350,Estándar,26,36,Vestuario,VES04,38640,1,0,Sin campaña,Billetera digital,0,4.2,0,38640,0
TX003702,2025-01-04 13:29:20,Centro,Tienda,C04564,Premium,58,8,Tecnología,TEC02,40160,2,24,Sin campaña,Billetera digital,0,3.9,0,61043,0
TX023034,2025-01-04 13:44:58,Las Condes,Web,C01517,Estándar,37,22,Hogar,HOG01,6710,1,14,Sin campaña,Débito,3,,0,5771,0
TX014019,2025-01-04 13:50:14,Las Condes,Web,C01636,Premium,34,36,Tecnología,TEC04,137010,2,19,Sin campaña,Crédito,2,3.5,0,221956,0
TX006963,2025-01-04 14:09:26,Maipú,Web,C03217,Estándar,34,48,Deportes,DEP04,62170,1,10,Sin campaña,Crédito,3,3.6,0,55953,0
TX020759,2025-01-04 14:10:53,Centro,Tienda,C03686,Premium,32,78,Alimentos,ALI06,19560,4,13,Sin campaña,Débito,0,4.2,0,68069,0
TX019229,2025-01-04 14:24:09,Maipú,App,C04986,Premium,51,16,Belleza,BEL05,41500,2,0,Sin campaña,Crédito,3,2.9,0,83000,0
TX017341,2025-01-04 14:34:43,Centro,Tienda,C01465,Estándar,25,64,Alimentos,ALI01,2130,2,1,Sin campaña,Débito,0,4.7,0,4217,0
TX015385,2025-01-04 14:52:18,Las Condes,Tienda,C04632,Estándar,55,32,Alimentos,ALI01,1890,5,0,Sin campaña,Crédito,0,3.4,0,9450,0
TX017600,2025-01-04 15:08:20,Las Condes,App,C02385,Estándar,27,12,Hogar,HOG05,90240,2,14,Sin campaña,Crédito,1,4.4,0,155213,0
TX002889,2025-01-04 15:08:39,Centro,App,C04089,Estándar,33,32,Vestuario,VES02,15530,1,10,Sin campaña,Transferencia,5,,0,13977,0
TX015062,2025-01-04 15:36:56,Centro,Tienda,C05117,Estándar,19,18,Deportes,DEP01,10320,3,6,Sin campaña,Crédito,0,5.0,0,29102,0
TX018431,2025-01-04 15:38:55,La Florida,Tienda,C04527,Estándar,21,20,Deportes,DEP02,19700,4,8,Sin campaña,Crédito,0,4.3,0,72496,0
TX024489,2025-01-04 15:44:58,Las Condes,Tienda,C03030,Premium,56,41,Deportes,DEP01,9510,1,5,Sin campaña,Crédito,0,4.0,0,9034,0
TX017232,2025-01-04 16:40:28,Centro,Web,C03358,Estándar,43,65,Belleza,BEL06,72410,3,0,Sin campaña,Billetera digital,2,2.7,0,217230,0
TX022808,2025-01-04 17:15:08,Las Condes,Tienda,C00242,Estándar,63,22,Vestuario,VES06,91430,1,0,Sin campaña,Billetera digital,0,4.4,0,91430,0
TX012459,2025-01-04 17:21:39,Maipú,Web,C03016,Estándar,45,7,Belleza,BEL02,8890,1,0,Sin campaña,Débito,2,3.4,0,8890,0
TX005440,2025-01-04 17:30:46,Providencia,App,C01374,Estándar,52,32,Vestuario,VES04,40810,1,5,Sin campaña,Débito,1,4.2,0,38770,0
TX000046,2025-01-04 17:35:28,Estación Central,Tienda,C05976,Premium,55,26,Alimentos,ALI05,13100,2,3,Sin campaña,Billetera digital,0,3.5,0,25414,0
TX000435,2025-01-04 17:37:17,Las Condes,App,C02261,Premium,35,44,Tecnología,TEC01,22280,2,22,Sin campaña,Débito,4,3.4,0,34757,0
TX002634,2025-01-04 17:49:55,Centro,Tienda,C04559,Estándar,35,31,Vestuario,VES05,62120,1,0,Sin campaña,Débito,0,,0,62120,0
TX010791,2025-01-04 17:57:47,Providencia,App,C01126,Estándar,48,18,Vestuario,VES02,15130,1,18,Sin campaña,Débito,3,3.6,0,12407,0
TX021625,2025-01-04 18:19:41,Las Condes,App,C01780,Estándar,26,29,Vestuario,VES03,24580,4,5,Sin campaña,Crédito,5,3.7,0,93404,0
TX019578,2025-01-04 18:47:02,Estación Central,App,C00931,Estándar,34,11,Vestuario,VES05,59650,1,14,Sin campaña,Crédito,3,3.8,0,51299,0
TX008625,2025-01-04 18:54:34,Vitacura,App,C04399,Estándar,54,31,Hogar,HOG04,45170,1,8,Sin campaña,Crédito,1,4.3,0,41556,0
TX024690,2025-01-04 18:59:27,Maipú,Tienda,C03895,Estándar,18,65,Alimentos,ALI03,5790,1,0,Sin campaña,Crédito,0,4.5,0,5790,0
TX008860,2025-01-04 19:55:38,Ñuñoa,Tienda,C00434,Premium,40,21,Alimentos,ALI06,19180,1,0,Sin campaña,Crédito,0,4.8,0,19180,0
TX002563,2025-01-04 20:24:11,Estación Central,Tienda,C03855,Premium,34,10,Hogar,HOG01,7180,1,11,Sin campaña,Débito,0,2.6,1,6390,6390
TX006624,2025-01-04 20:50:39,Ñuñoa,Tienda,C02575,Estándar,46,42,Hogar,HOG06,149980,2,0,Sin campaña,Crédito,0,4.3,0,299960,0
TX019077,2025-01-04 22:00:43,Vitacura,Web,C00537,Estándar,43,50,Belleza,BEL05,39810,1,0,Sin campaña,Débito,3,4.4,0,39810,0
TX016966,2025-01-04 22:09:35,Maipú,App,C01833,Estándar,45,89,Tecnología,TEC04,132840,2,23,Sin campaña,Débito,4,3.5,0,204574,0
TX007286,2025-01-04 22:28:43,Maipú,App,C00867,Estándar,33,20,Vestuario,VES03,24330,1,3,Sin campaña,Billetera digital,3,4.5,0,23600,0
TX011147,2025-01-04 22:47:24,Centro,Web,C00765,Estándar,35,52,Hogar,HOG06,147810,2,0,Sin campaña,Transferencia,1,3.7,0,295620,0
TX002449,2025-01-04 23:24:19,Centro,App,C04192,Estándar,34,93,Alimentos,ALI03,5860,1,2,Sin campaña,Crédito,3,3.1,0,5743,0
TX016187,2025-01-04 23:36:39,Centro,App,C03215,Estándar,60,33,Alimentos,ALI04,9010,2,0,Sin campaña,Crédito,4,3.6,0,18020,0
TX003188,2025-01-05 01:34:28,Las Condes,Web,C01016,Estándar,50,24,Hogar,HOG04,46270,1,12,Sin campaña,Billetera digital,5,2.8,0,40718,0
TX023514,2025-01-05 02:01:32,Ñuñoa,App,C00184,Estándar,21,16,Vestuario,VES04,39990,1,9,Sin campaña,Crédito,6,,0,36391,0
TX004321,2025-01-05 02:22:50,Maipú,App,C05453,Estándar,50,31,Vestuario,VES03,24930,1,8,Sin campaña,Crédito,3,4.0,0,22936,0
TX017572,2025-01-05 02:25:09,Centro,Web,C03587,Estándar,34,49,Alimentos,ALI02,3310,1,3,Sin campaña,Crédito,1,4.1,0,3211,0
TX011176,2025-01-05 02:34:36,Estación Central,Web,C02646,Estándar,56,1,Deportes,DEP03,33300,1,9,Sin campaña,Billetera digital,3,2.6,0,30303,0
TX008545,2025-01-05 03:01:24,Centro,Web,C03568,Estándar,44,18,Tecnología,TEC01,20460,1,29,Sin campaña,Crédito,3,3.9,0,14527,0
TX003759,2025-01-05 03:26:27,Providencia,Web,C04020,Estándar,60,58,Belleza,BEL03,14590,3,0,Sin campaña,Crédito,5,3.2,0,43770,0
TX007000,2025-01-05 03:52:43,Las Condes,Web,C04305,Estándar,20,18,Vestuario,VES05,59470,1,8,Sin campaña,Crédito,3,2.4,1,54712,54712
TX003578,2025-01-05 04:41:20,Centro,Web,C03551,Estándar,18,49,Tecnología,TEC05,256720,1,16,Sin campaña,Crédito,3,,0,215645,0
TX015197,2025-01-05 04:43:06,Estación Central,App,C00266,Estándar,35,70,Hogar,HOG01,7010,2,13,Sin campaña,Crédito,2,3.4,0,12197,0
TX022720,2025-01-05 05:08:41,La Florida,App,C00989,Estándar,39,12,Hogar,HOG03,23800,2,0,Sin campaña,Débito,3,,1,47600,47600
TX001553,2025-01-05 05:38:36,Centro,Web,C02379,Estándar,55,14,Alimentos,ALI03,5760,1,4,Sin campaña,Billetera digital,3,3.2,0,5530,0
TX011221,2025-01-05 06:04:49,Estación Central,Web,C04558,Estándar,40,13,Alimentos,ALI03,5530,1,0,Sin campaña,Crédito,3,4.4,0,5530,0
TX002377,2025-01-05 06:05:34,Centro,Web,C01540,Estándar,22,32,Vestuario,VES04,40990,2,14,Sin campaña,Crédito,3,3.5,0,70503,0
TX008788,2025-01-05 06:58:18,Las Condes,App,C04207,Estándar,48,19,Hogar,HOG06,158120,2,2,Sin campaña,Débito,4,3.0,0,309915,0
TX008997,2025-01-05 07:00:22,Las Condes,App,C02467,Estándar,33,16,Tecnología,TEC04,122080,2,24,Sin campaña,Crédito,1,3.6,0,185562,0
TX004162,2025-01-05 07:04:19,Providencia,Web,C05216,Estándar,47,14,Vestuario,VES04,40320,1,7,Sin campaña,Débito,3,3.7,0,37498,0
TX018826,2025-01-05 07:11:04,Maipú,Web,C01135,Estándar,29,9,Belleza,BEL06,69440,4,0,Sin campaña,Débito,2,3.7,0,277760,0
TX012811,2025-01-05 07:36:29,Providencia,App,C04523,Estándar,35,33,Hogar,HOG03,24800,1,0,Sin campaña,Crédito,3,3.4,0,24800,0
TX023236,2025-01-05 07:38:06,Providencia,Web,C01453,Estándar,43,33,Alimentos,ALI06,20450,1,0,Sin campaña,Billetera digital,5,2.2,1,20450,20450
TX016930,2025-01-05 07:48:46,Ñuñoa,Web,C01668,Estándar,52,26,Alimentos,ALI01,1990,3,0,Sin campaña,Débito,5,,0,5970,0
TX014410,2025-01-05 08:44:25,Providencia,App,C02607,Estándar,52,11,Hogar,HOG06,148810,1,0,Sin campaña,Billetera digital,5,,1,148810,148810
TX023867,2025-01-05 09:20:34,Centro,Web,C04792,Estándar,47,49,Alimentos,ALI04,8500,1,3,Sin campaña,Crédito,3,3.6,0,8245,0
TX023151,2025-01-05 09:36:41,Estación Central,Web,C05738,Estándar,46,65,Vestuario,VES05,56890,2,13,Sin campaña,Billetera digital,8,,0,98989,0
TX008487,2025-01-05 10:20:03,Centro,Tienda,C05946,Premium,41,31,Hogar,HOG03,24950,1,9,Sin campaña,Débito,0,4.0,0,22704,0
TX007826,2025-01-05 10:36:18,Providencia,Tienda,C04897,Estándar,36,34,Alimentos,ALI02,3520,1,0,Sin campaña,Billetera digital,0,3.6,0,3520,0
TX009092,2025-01-05 10:47:44,La Florida,Tienda,C04968,Estándar,39,73,Tecnología,TEC06,493460,1,10,Sin campaña,Débito,0,,0,444114,0
TX006827,2025-01-05 11:39:58,Providencia,Tienda,C03613,Premium,56,73,Vestuario,VES01,7960,2,12,Sin campaña,Transferencia,0,,0,14010,0
TX009382,2025-01-05 11:52:27,Centro,Tienda,C03787,Estándar,37,4,Belleza,BEL02,8840,3,0,Sin campaña,Crédito,0,4.8,0,26520,0
TX018689,2025-01-05 12:03:10,Centro,Tienda,C02979,Estándar,58,77,Alimentos,ALI04,8760,1,6,Sin campaña,Débito,0,4.6,0,8234,0
TX024290,2025-01-05 12:04:52,Maipú,Tienda,C01124,Estándar,62,19,Tecnología,TEC04,121140,1,10,Sin campaña,Crédito,0,3.5,0,109026,0
TX003467,2025-01-05 12:06:29,Estación Central,Tienda,C04616,Estándar,35,29,Hogar,HOG04,44990,1,0,Sin campaña,Débito,0,4.6,0,44990,0
TX017773,2025-01-05 12:08:02,Ñuñoa,Web,C01911,Estándar,72,23,Hogar,HOG02,12000,1,9,Sin campaña,Débito,6,3.5,0,10920,0
TX019709,2025-01-05 12:11:05,Las Condes,Tienda,C04702,Estándar,46,16,Belleza,BEL05,38250,1,0,Sin campaña,Débito,0,4.2,0,38250,0
TX021604,2025-01-05 12:20:03,Centro,Tienda,C04316,Estándar,46,4,Vestuario,VES04,38900,1,6,Sin campaña,Billetera digital,0,4.2,0,36566,0
TX017998,2025-01-05 12:42:06,Centro,Tienda,C02871,Estándar,31,21,Alimentos,ALI04,8740,1,0,Sin campaña,Billetera digital,0,4.9,0,8740,0
TX020809,2025-01-05 12:48:15,Ñuñoa,Tienda,C03257,Estándar,36,4,Alimentos,ALI06,21400,1,0,Sin campaña,Billetera digital,0,4.9,0,21400,0
TX017622,2025-01-05 12:56:07,Vitacura,Tienda,C05731,Estándar,25,30,Tecnología,TEC03,78390,1,19,Sin campaña,Crédito,0,4.9,0,63496,0
TX003679,2025-01-05 13:05:18,Ñuñoa,Tienda,C04438,Premium,35,70,Belleza,BEL04,25890,2,10,Sin campaña,Crédito,0,3.8,0,46602,0
TX019814,2025-01-05 13:14:28,Ñuñoa,Tienda,C05326,Estándar,46,20,Deportes,DEP03,35220,1,0,Sin campaña,Crédito,0,4.5,0,35220,0
TX006754,2025-01-05 13:20:10,Centro,Web,C04305,Estándar,20,18,Vestuario,VES02,14530,1,0,Sin campaña,Crédito,3,2.8,0,14530,0
TX009709,2025-01-05 13:20:58,Providencia,Tienda,C04664,Estándar,43,54,Tecnología,TEC06,511120,1,22,Sin campaña,Crédito,0,4.5,0,398674,0
TX002653,2025-01-05 13:57:31,Las Condes,Tienda,C05969,Premium,64,82,Belleza,BEL03,14930,4,0,Sin campaña,Billetera digital,0,4.3,0,59720,0
TX010966,2025-01-05 14:20:55,Vitacura,Tienda,C00451,Estándar,38,58,Deportes,DEP01,9990,1,15,Sin campaña,Débito,0,4.3,0,8492,0
TX010038,2025-01-05 14:22:28,Las Condes,Tienda,C01421,Estándar,51,12,Tecnología,TEC04,125790,1,10,Sin campaña,Crédito,0,4.6,0,113211,0
TX009259,2025-01-05 14:34:17,Vitacura,Tienda,C00482,Premium,31,6,Alimentos,ALI04,8620,1,11,Sin campaña,Billetera digital,0,3.7,0,7672,0
TX019794,2025-01-05 14:37:57,Las Condes,Web,C06039,Convenio Empresa,38,16,Vestuario,VES03,24200,1,10,Sin campaña,Débito,2,3.5,0,21780,0
TX020672,2025-01-05 15:04:52,Centro,Tienda,C00881,Premium,45,54,Tecnología,TEC01,18870,1,18,Sin campaña,Crédito,0,4.0,0,15473,0
TX002442,2025-01-05 15:18:06,Las Condes,Tienda,C05083,Premium,38,32,Belleza,BEL02,9160,1,2,Sin campaña,Crédito,0,3.1,1,8977,8977
TX007164,2025-01-05 15:19:46,Centro,Tienda,C02273,Premium,50,56,Alimentos,ALI04,9270,1,0,Sin campaña,Débito,0,4.3,0,9270,0
TX019781,2025-01-05 15:20:05,Maipú,Tienda,C02591,Estándar,60,22,Alimentos,ALI02,3540,1,4,Sin campaña,Billetera digital,0,4.8,0,3398,0
TX010963,2025-01-05 15:53:59,Las Condes,Tienda,C03345,Premium,18,9,Tecnología,TEC04,131030,1,23,Sin campaña,Crédito,0,,1,100893,100893
TX003375,2025-01-05 16:31:13,Vitacura,Web,C03479,Estándar,40,36,Belleza,BEL03,14740,1,0,Sin campaña,Billetera digital,5,,0,14740,0
TX020103,2025-01-05 16:39:00,Las Condes,Tienda,C01353,Estándar,38,5,Alimentos,ALI06,19970,1,2,Sin campaña,Crédito,0,4.8,0,19571,0
TX015583,2025-01-05 17:05:26,Centro,Web,C05984,Estándar,34,18,Vestuario,VES02,16110,4,0,Sin campaña,Débito,3,3.4,0,64440,0
TX017293,2025-01-05 17:07:58,Maipú,Tienda,C01246,Estándar,62,111,Tecnología,TEC06,504620,3,15,Sin campaña,Crédito,0,4.8,0,1286781,0
TX006282,2025-01-05 17:19:14,Las Condes,Tienda,C02484,Estándar,45,65,Tecnología,TEC01,20020,1,24,Sin campaña,Débito,0,4.8,0,15215,0
TX017885,2025-01-05 17:33:31,Las Condes,Tienda,C00978,Estándar,34,19,Belleza,BEL03,15160,1,6,Sin campaña,Transferencia,0,4.1,0,14250,0
TX004494,2025-01-05 18:06:01,Centro,Tienda,C03527,Premium,68,89,Tecnología,TEC03,76290,1,18,Sin campaña,Crédito,0,4.6,0,62558,0
TX003042,2025-01-05 18:07:21,Centro,Tienda,C04843,Estándar,37,39,Vestuario,VES01,8100,1,4,Sin campaña,Billetera digital,0,4.8,0,7776,0
TX002131,2025-01-05 18:20:38,La Florida,Web,C01655,Estándar,53,30,Alimentos,ALI05,12700,1,0,Sin campaña,Transferencia,1,3.8,0,12700,0
TX015812,2025-01-05 18:24:41,Providencia,Web,C00087,Premium,38,26,Deportes,DEP01,9930,1,0,Sin campaña,Débito,8,1.9,1,9930,9930
TX016110,2025-01-05 18:32:26,Maipú,Web,C05622,Estándar,31,29,Deportes,DEP05,103480,2,3,Sin campaña,Billetera digital,3,,0,200751,0
TX022366,2025-01-05 18:34:53,Centro,Tienda,C04859,Estándar,26,15,Alimentos,ALI05,12900,1,13,Sin campaña,Crédito,0,3.5,0,11223,0
TX021483,2025-01-05 18:38:11,Estación Central,Tienda,C03247,Estándar,35,33,Alimentos,ALI02,3450,1,3,Sin campaña,Crédito,0,4.5,0,3346,0
TX009987,2025-01-05 19:15:44,La Florida,App,C00058,Estándar,28,24,Vestuario,VES05,59790,3,2,Sin campaña,Débito,1,3.6,0,175783,0
TX008012,2025-01-05 19:31:25,Ñuñoa,Web,C04509,Estándar,38,100,Deportes,DEP04,59130,3,2,Sin campaña,Débito,4,3.5,0,173842,0
TX008839,2025-01-05 19:52:14,La Florida,Tienda,C01597,Premium,42,28,Alimentos,ALI06,20600,1,1,Sin campaña,Crédito,0,5.0,0,20394,0
TX010571,2025-01-05 20:09:32,Providencia,Tienda,C06138,Premium,69,47,Alimentos,ALI04,9380,1,7,Sin campaña,Transferencia,0,4.9,0,8723,0
TX003490,2025-01-05 20:19:55,Providencia,Tienda,C04959,Premium,26,59,Tecnología,TEC05,250770,1,21,Sin campaña,Débito,0,4.3,0,198108,0
TX001441,2025-01-05 20:22:12,Maipú,Tienda,C03085,Estándar,68,56,Alimentos,ALI04,8930,1,7,Sin campaña,Débito,0,3.5,0,8305,0
TX004025,2025-01-05 20:34:47,Centro,App,C05077,Premium,35,37,Alimentos,ALI05,12440,3,2,Sin campaña,Billetera digital,2,2.0,1,36574,36574
TX024724,2025-01-05 20:56:04,Vitacura,App,C01975,Premium,38,21,Tecnología,TEC02,40010,2,20,Sin campaña,Transferencia,5,,1,64016,64016
TX004045,2025-01-05 21:13:41,Vitacura,Web,C00916,Estándar,47,34,Hogar,HOG01,6770,2,6,Sin campaña,Billetera digital,1,3.8,0,12728,0
TX021594,2025-01-05 21:15:32,Las Condes,App,C03174,Estándar,41,56,Tecnología,TEC06,501570,1,21,Sin campaña,Crédito,4,3.6,0,396240,0
TX003358,2025-01-05 21:25:55,Vitacura,App,C03884,Estándar,31,111,Tecnología,TEC01,20140,1,28,Sin campaña,Billetera digital,4,4.0,0,14501,0
TX002190,2025-01-05 22:08:46,Ñuñoa,Web,C04067,Estándar,32,46,Hogar,HOG06,157800,1,10,Sin campaña,Billetera digital,5,,0,142020,0
TX017100,2025-01-05 22:13:48,Ñuñoa,App,C02602,Estándar,33,20,Alimentos,ALI03,6000,1,5,Sin campaña,Billetera digital,1,4.0,0,5700,0
TX001934,2025-01-05 23:00:11,Providencia,App,C02108,Premium,18,42,Deportes,DEP05,93850,1,8,Sin campaña,Débito,3,3.0,0,86342,0
TX018909,2025-01-05 23:54:17,Maipú,Web,C05166,Convenio Empresa,28,15,Alimentos,ALI05,12650,2,9,Sin campaña,Billetera digital,3,3.2,0,23023,0
TX017114,2025-01-06 00:39:22,Estación Central,Web,C02767,Estándar,42,4,Hogar,HOG04,47760,1,12,Sin campaña,Crédito,2,2.6,0,42029,0
TX011532,2025-01-06 00:59:49,Centro,Web,C01138,Estándar,45,33,Alimentos,ALI03,5720,1,0,Sin campaña,Crédito,3,3.6,0,5720,0
TX010372,2025-01-06 01:24:35,Estación Central,Web,C03896,Estándar,35,7,Alimentos,ALI04,9130,2,3,Sin campaña,Crédito,1,3.6,0,17712,0
TX021315,2025-01-06 01:31:25,Providencia,App,C03986,Estándar,59,22,Vestuario,VES01,8150,1,13,Sin campaña,Débito,2,4.6,0,7090,0
TX008989,2025-01-06 02:06:17,Maipú,Web,C00688,Estándar,35,24,Tecnología,TEC01,21080,2,10,Sin campaña,Débito,2,3.4,0,37944,0
TX019202,2025-01-06 02:33:06,La Florida,App,C01085,Estándar,47,42,Deportes,DEP02,19320,3,8,Sin campaña,Débito,2,3.7,0,53323,0
TX006525,2025-01-06 03:25:01,Centro,App,C05686,Estándar,34,63,Vestuario,VES05,59410,3,8,Sin campaña,Billetera digital,3,3.8,0,163972,0
TX012105,2025-01-06 05:12:31,Ñuñoa,Web,C04645,Estándar,43,3,Hogar,HOG04,43650,4,9,Sin campaña,Débito,3,3.3,0,158886,0
TX005902,2025-01-06 06:17:35,La Florida,Web,C02966,Premium,18,59,Deportes,DEP04,60260,2,2,Sin campaña,Crédito,4,3.4,0,118110,0
TX020501,2025-01-06 06:33:41,Las Condes,App,C00528,Estándar,18,31,Tecnología,TEC05,252880,1,10,Sin campaña,Billetera digital,4,3.2,0,227592,0
TX024072,2025-01-06 06:45:57,Vitacura,Web,C06007,Estándar,26,14,Vestuario,VES05,59510,1,18,Sin campaña,Crédito,2,4.0,0,48798,0
TX014217,2025-01-06 07:04:46,Providencia,Web,C01144,Estándar,51,18,Vestuario,VES03,24280,1,9,Sin campaña,Crédito,3,3.4,0,22095,0
TX011365,2025-01-06 08:01:19,Centro,App,C02336,Estándar,31,19,Alimentos,ALI05,12840,1,0,Sin campaña,Billetera digital,4,3.1,0,12840,0
TX009080,2025-01-06 08:05:35,Vitacura,App,C01216,Estándar,38,91,Deportes,DEP04,58600,2,4,Sin campaña,Débito,3,3.7,0,112512,0
TX014601,2025-01-06 09:40:01,La Florida,App,C02104,Estándar,56,50,Alimentos,ALI02,3410,1,0,Sin campaña,Débito,2,3.7,0,3410,0
TX012526,2025-01-06 10:22:44,Las Condes,Tienda,C05178,Premium,55,37,Tecnología,TEC06,488810,1,22,Sin campaña,Débito,0,4.8,0,381272,0
TX009601,2025-01-06 10:53:43,Providencia,Tienda,C00859,Estándar,36,37,Belleza,BEL03,14940,4,3,Sin campaña,Crédito,0,3.8,0,57967,0
TX015473,2025-01-06 10:57:43,Ñuñoa,Tienda,C03503,Estándar,18,26,Alimentos,ALI02,3640,4,0,Sin campaña,Billetera digital,0,4.2,0,14560,0
TX010687,2025-01-06 11:24:19,Providencia,Tienda,C03571,Premium,32,9,Vestuario,VES04,41000,1,12,Sin campaña,Crédito,0,4.2,0,36080,0
TX018505,2025-01-06 11:39:09,La Florida,Tienda,C02843,Estándar,70,13,Alimentos,ALI06,20330,1,0,Sin campaña,Crédito,0,3.6,0,20330,0
TX001500,2025-01-06 11:59:33,Providencia,Tienda,C03954,Premium,37,46,Tecnología,TEC05,249170,1,29,Sin campaña,Crédito,0,3.6,0,176911,0
TX021511,2025-01-06 12:12:14,Las Condes,Web,C02536,Estándar,27,35,Tecnología,TEC03,79740,3,14,Sin campaña,Débito,2,3.4,0,205729,0
TX003671,2025-01-06 12:53:11,Centro,Web,C02577,Estándar,54,9,Alimentos,ALI04,8550,1,0,Sin campaña,Crédito,3,4.2,0,8550,0
TX009728,2025-01-06 12:55:31,Las Condes,App,C03664,Estándar,52,26,Vestuario,VES03,26280,1,6,Sin campaña,Débito,3,3.7,0,24703,0
TX002101,2025-01-06 13:04:34,Maipú,Tienda,C01498,Premium,54,27,Vestuario,VES06,90840,1,0,Sin campaña,Débito,0,4.7,0,90840,0
TX006891,2025-01-06 13:08:15,Ñuñoa,App,C04875,Estándar,34,32,Deportes,DEP06,183940,1,0,Sin campaña,Crédito,2,3.8,0,183940,0
TX010166,2025-01-06 13:11:47,Estación Central,Tienda,C05777,Estándar,53,38,Deportes,DEP03,34910,1,0,Sin campaña,Débito,0,4.6,0,34910,0
